SMILES,Frequency,Percentage,MoleculeFrequency,MoleculePercentage
CCCCC1C(C)CCC2C(C)CCCC12C,14,0.0000,14,0.0001
c1ccc(cc1)C(CC)C2CCC(CC)C2,1,0.0000,1,0.0000
ccc1cccc(c1)c2ccccc2,1,0.0000,1,0.0000
CCCCCCCCCCCCCCCCCCC(CC)CCCC,1,0.0000,1,0.0000
c1ccc(cc1)CCCC2CC3CCC(C)CC3CC2C,3,0.0000,3,0.0000
c1ccc(cc1)ccC(C)CC(c2ccccc2)C,1,0.0000,1,0.0000
CCCC1C(C)CCCC1(C)CCCC(C)CC,1,0.0000,1,0.0000
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,24,0.0000,24,0.0002
*C(=O)C=C[N+](*)=O,1,0.0000,1,0.0000
*n-1(*)-[cH]=CC=2N=C(C=CN=CC=C3N=C(C=[cH]1)C(C=C)=C3)C(C2)=C(O[H])O[H],1,0.0000,1,0.0000
CCC12CC32CCC(C)(CC(C)CCCC(C)C)C(C)(C)C3CCC1C(C)C,2,0.0000,2,0.0000
CCCC1CCC(C)(CCCC2C(C)CCCC2(C)C)C1(C)C,1,0.0000,1,0.0000
CCCCCC(C)CCC1C(C)CCC(CC)C1(C)C,2,0.0000,2,0.0000
CC(CCC1(C)CCC(C)(C)C1)C2(C)CCC3C(C)(C)CCCC3(C)C2C,11,0.0000,11,0.0001
c1ccc(cc1)C2(C)Cc3ccccc3CC2,2,0.0000,2,0.0000
*OC(=O)C(OC(*)=O)=CO[H],10,0.0000,10,0.0001
CC(C)CCCCC1(C)CCC2(C)CCCC2(C)C1C,1,0.0000,1,0.0000
CCCCC(C)C12CCC3(C)C(CC)CCC3C2(C)C1,1,0.0000,1,0.0000
c1ccc(cc1)c(cC2CCCC(CC)C2)CC,15,0.0000,15,0.0001
CCC1CCC2C3CCC(C3)C12,1,0.0000,1,0.0000
CC1CCC2C(CCC3(C)CCCC23)C1C,3,0.0000,3,0.0000
c1ccc(cc1)Cc2ccc(cc2)Cc3cccc(c3)C,2,0.0000,2,0.0000
c1ccc(cc1)CCCc2ccccc2C(C)C,2,0.0000,2,0.0000
CC(C)CCC(C)C1CCC(C)C1(C)CCCC2(C)CCCC(C)(C)C2C,3,0.0000,3,0.0000
CCC1CC(CC2C(C)CCC12CC)C(C)C,1,0.0000,1,0.0000
CCC1C(C)CCCC1C,148,0.0001,147,0.0009
*OC(O[H])C(O*)(O[H])C(*)=O,9,0.0000,9,0.0001
CC1CCC(CC1)C2CCCC(C)(C)C2,2,0.0000,2,0.0000
CCC1C(C)CCC2CC21C,4,0.0000,4,0.0000
CCCCCCCCCCC(C)CCCC(C)CCCC,8,0.0000,8,0.0001
CCCCCCCCC1CC2C(C)C(C)CC12,3,0.0000,3,0.0000
CC1(C)CCCC2(C)C1CCC3(C)C4CCC5(C)CCCC5C4CCC32,4,0.0000,4,0.0000
CCC(C)CCCC1(C)CCC2CC(CC)C(CCC21)C(C)C,1,0.0000,1,0.0000
CC(C)C(C)CCC(C)C1CCCC1(C)CCCC2(C)CCCCC2C,10,0.0000,10,0.0001
CCC1(C)CC1,3,0.0000,3,0.0000
c1cc(c2c(c1C)CCCC2)C,1,0.0000,1,0.0000
c1ccc(cc1)ccc-c2ccc(cc2)CCCCCC,1,0.0000,1,0.0000
CC(C)CCCC(C)CC(C)(C)C(C)CCC1(C)CCC(C)C(C)C1,1,0.0000,1,0.0000
c1ccc(cc1)C2CC(C)C2,12,0.0000,9,0.0001
c1ccc2c(c1)C(c3ccccc3C2CC)CC,5,0.0000,5,0.0000
*ON(C(*)=O)C1OC1,1,0.0000,1,0.0000
CCCCC(C)C1CCC2(C)C(CCC2C1C)C(C)C,29,0.0000,29,0.0002
ccc(c)C(C)CC,11,0.0000,11,0.0001
c(cCC(C)CC(CC)CCC)c(cC)CC,1,0.0000,1,0.0000
*OC(O[H])=C(OC(*)=O)C(*)=O,7,0.0000,7,0.0000
CC1CCCC2(C)CC(C)(CCC12)C3(C)CCC4(C)CCC(C)(C)CC4C3,2,0.0000,2,0.0000
cc(c1ccccc1)CC(c2ccccc2)C,1,0.0000,1,0.0000
c1cc(cc(c1)CCc2ccc(cc2)C)C,2,0.0000,2,0.0000
cccc(c)CC1C(C)CCC2C(C)(C)CCCC12C,1,0.0000,1,0.0000
c1ccc(cc1)C(CC)C(C)CCCCC,3,0.0000,2,0.0000
c1cc(c(cc1C(C)(CC)C(C)C(C)C)CC)C,2,0.0000,2,0.0000
*C(=O)OCOC=CC=C,30,0.0000,30,0.0002
CC(C)CCC1C(C)CCC2C(C)CCCC12C,9,0.0000,9,0.0001
*OC(O[H])C(=C)C(*)=O,4,0.0000,4,0.0000
CC1CCCC(C)(CCCC2C(C)(C)CCC3C(C)(C)CCCC23C)C1C,3,0.0000,3,0.0000
c1ccc(c(c1)C)CCCC(C)C,6,0.0000,6,0.0000
CCCCCCCCCCCCCCC(C)CC(C)CCCCCCCCCCC,1,0.0000,1,0.0000
CCC(C)(CC)CCCC(C)CC(C)C,1,0.0000,1,0.0000
CC(C)C1CCC2C(C)(CCC3C(C)(C)CCCC32C)C1,3,0.0000,3,0.0000
cc(c1cCCC(C)C1)C,1,0.0000,1,0.0000
CC1CCCC(C)(C)C1C,529,0.0003,529,0.0033
c1ccc(cc1)cc-c2cccc(c2)C,8,0.0000,8,0.0001
CC1CCC(C)C2C(C)C(C)(CCC12)C(C)CCC3CCC(C)(C)CC3,2,0.0000,2,0.0000
ccccc(ccc)C,8,0.0000,6,0.0000
CCC(C)C(C)C1CC(C)(C)C1C,1,0.0000,1,0.0000
CC1(C)CCCCCC1,3,0.0000,3,0.0000
ccc(c)C1CCC(C)C1(C)CCCC2(C)CCCC(C)(C)C2C,4,0.0000,4,0.0000
c1ccc2c(c1)cc3ccc4cccc5ccc2c3c45,1,0.0000,1,0.0000
cccc1cccc(c1)Cc2c(cc)cccc2ccc,1,0.0000,1,0.0000
CCCC1CC(C)CCC1C(C)C,1,0.0000,1,0.0000
CCC(CC1C(C)CCCC1(C)CC)C(C)C,85,0.0001,85,0.0005
CCCCCCC(C)CCCC,31,0.0000,30,0.0002
c1cc(cc(c1)C2(CC)CCC(CC)C(C)C2)CC,1,0.0000,1,0.0000
CCC(CCC(C)C1CCC2C3CCC4C(C)CCC4(C)C3CCC12C)C(C)C,1,0.0000,1,0.0000
c1cc(cc2ccc(cc2)CC)cc(c1)C,1,0.0000,1,0.0000
c1cc(c(c(c1C)C)CC)CC,1,0.0000,1,0.0000
c1cc(ccc1C)C2(C)CCCC2C,3,0.0000,3,0.0000
CCC12CC3(C)CCC(C)C3C2CCC1C,3,0.0000,3,0.0000
CC(C)C1CCC2(C)CC1C2,5,0.0000,5,0.0000
*N=CC(=CO[H])C(*)=O,8,0.0000,8,0.0001
*OC(O*)=C(C=C)C=C,1,0.0000,1,0.0000
CC1CCC2C(CCCC34CC(C)(C)C(CCC3C)C4C)C1CC2(C)C,1,0.0000,1,0.0000
c1ccc(cc1)c2cC3(C)C(C2)CCC(CC)C3(C)CC,3,0.0000,3,0.0000
CC(C)CC1(C)CCC2C(C)CCCC2(C)C1C,2,0.0000,2,0.0000
*OC(OC(*)=O)=C(C=C)C=CC=CC(*)=O,1,0.0000,1,0.0000
c1ccc(cc1)CCC(C)Cc2ccccc2,190,0.0001,189,0.0012
C=CC=CC=CC=C,141,0.0001,140,0.0009
CC1(C)CCCC(C)(CCCC2C(C)(C)CCC3C(C)(C)CCCC23C)C1,7,0.0000,7,0.0000
CCCC(C)CCCC1(C)CCCC1,2,0.0000,2,0.0000
c(cCCC)cCCCCCC(C)C,3,0.0000,3,0.0000
c1ccc(cc1)CCC(c2ccccc2)c3cccc(c3)CC(c4ccccc4)C,1,0.0000,1,0.0000
CCC(C)C1CCC(C)CC(C)C1,2,0.0000,2,0.0000
c1ccc(cc1)-c2cc(ccc2CC)C,1,0.0000,1,0.0000
c1cc(cc(c1)C(C)CC(CC)CC)C,2,0.0000,2,0.0000
CC1CCC2C(C)(C)CCCC32CC13C,1,0.0000,1,0.0000
c1ccc(cc1)ccc-c2cc(cc(c2)C)C,6,0.0000,6,0.0000
*OC12OC2C(=CC=C)C=CC1=O,1,0.0000,1,0.0000
c1cc2c(cc1C)CCC3C(C)CCC4CC243,4,0.0000,4,0.0000
CCCCC(C)CC(C)C1CCC(C(C)CCC(CC)C(C)C)C1C,1,0.0000,1,0.0000
c1ccc(cc1)-cc(c2ccccc2)C,55,0.0000,53,0.0003
C#CC#CC#CC#CC#CC1OC1,1,0.0000,1,0.0000
c1ccc(cc1)-c2cc(ccc2C)-c3cccc(c3)CCCC,1,0.0000,1,0.0000
c1cc(cc(c1)CCC(CC)CCC)CC,1,0.0000,1,0.0000
c1ccc(cc1)cc2cccc(c2)Cc3ccccc3,1,0.0000,1,0.0000
CCCCC1CCCC(C(C)C)C1(C)C,3,0.0000,3,0.0000
c1ccc(c(c1)cccC)CCCCCCCCCCCCC(C)C,1,0.0000,1,0.0000
*C(=O)N(C(=O)C=CC=CC=CC=C)C(=C)C(=O)N(*)*,1,0.0000,1,0.0000
CC1CCC2(C1)C(C)CCC2C,1,0.0000,1,0.0000
cc1ccc(cc1c(c)-c(c)c2ccccc2)CCCCCC,1,0.0000,1,0.0000
CCCCCCC(C)CCC(C)C(CC)CC,1,0.0000,1,0.0000
CC(C)C1CCC2(C)CCC(C)(CC12)C3(C)CCC4C(C)(C)CCCC4(C)C3,2,0.0000,2,0.0000
CCC(C)CCC(C)C1CCCC1(C)CCCC2(C)CCCCC2,3,0.0000,3,0.0000
cc(cc1ccccc1)-c2cccc(c2)C(C)C,4,0.0000,4,0.0000
*C(=O)C(I)=C(Br)Br,1,0.0000,1,0.0000
cc(cc1ccccc1)C(C)CC(C)C,2,0.0000,2,0.0000
ccc(c)CCC(C)(CC)C(CC)CCCCC,1,0.0000,1,0.0000
ccc(c)C(C)C1(C)CCC2C(C)(CCC3CCCCC32C)C1,1,0.0000,1,0.0000
c1ccc(cc1)cccCCC,29,0.0000,29,0.0002
CC1CCCC2C3C1CC2(C)CC3(C)C,1,0.0000,1,0.0000
CCC1(C)CC(C)(CCC1C(C)C)C2(C)CCC3(C)CCC(C)C(C)C3C2,2,0.0000,2,0.0000
CCC1CCC2CCC(C(C)C)C2CCC1C,1,0.0000,1,0.0000
O=N[N+](=O)[O-],1,0.0000,1,0.0000
CCCCC1(C)C(C)CCC(C)(C)C1CC(C)C,2,0.0000,2,0.0000
*OC1N(C=C)C(=O)C(=C)N1C(*)=O,1,0.0000,1,0.0000
*N=CC(=O)C=CO*,1,0.0000,1,0.0000
CCC1C(C)CC2C3CCC4CCCCC4(C)C3CCC12C,1,0.0000,1,0.0000
*OC(=O)C=C(C(*)=O)C(=O)O*,2,0.0000,2,0.0000
*C(=O)C(=CO[H])N(*)C(=O)C=CC=CC=CC=CC=CC(=O)N(*)*,2,0.0000,2,0.0000
cccc1cccc(c1)CC(Cc2cccc(ccc)c2)C(C)(C)C,1,0.0000,1,0.0000
CCCCCCCCCCCCCC(C)CCCC,5,0.0000,5,0.0000
*OC(=O)C=CC=CC=CC=CC=CC=CC=CC(=O)O*,2,0.0000,2,0.0000
CCCC1(C)CCCC(C)C1CC,99,0.0001,96,0.0006
CCCCC(CCC)CC(C)CCC,18,0.0000,18,0.0001
ccc(c1cccc(c1)CCC(C)C)C(C)CC,1,0.0000,1,0.0000
*O[P+](O*)(O[H])N(*)C(*)=O,1,0.0000,1,0.0000
c1ccc(cc1)-cc(cc2cccc(c2)CC(Cc3cccc(cc(c-c4ccccc4)C)c3)C(C)(C)C)C,1,0.0000,1,0.0000
CCCCC(C)C1CCC2C(CCC2C1C)C(C)C,6,0.0000,6,0.0000
CC1(C)C2CCC1(C)CC2,68,0.0000,68,0.0004
cc(cc(cCC)C)Cc1cccc(c1)CC,6,0.0000,6,0.0000
c1cc2c(c(c1C(C)CCCC(C)C)C)CC(C2C)C(C)CCCC,7,0.0000,7,0.0000
*OC(=O)C=CN(*)C(*)=O,18,0.0000,18,0.0001
c1ccc(cc1)C(CC)CC(CC)(CC)CCC,4,0.0000,4,0.0000
c1cc(ccc1CC)CCC(C)C,1,0.0000,1,0.0000
CCCC(C)C1CCC(C)(CC)C1,1,0.0000,1,0.0000
c1ccc(cc1)CCC2Cc3ccccc3CC(c4ccccc4)C2Cc5ccccc5,1,0.0000,1,0.0000
[H]OC#C,4,0.0000,4,0.0000
[H]OC#N,1,0.0000,1,0.0000
cc(cc1ccccc1)CC(C(c(c)cc2ccccc2)CC(C)C)C(C)C,2,0.0000,2,0.0000
c1ccc2c(c1)c3cC(C)(C)CCC4C3C(CCC4C)C2(C)C,3,0.0000,3,0.0000
c1cc(ccc1CC2C(C)CCCC2(C)CCCC(C)C)C(C)CC(C)CC,8,0.0000,8,0.0001
c1ccc(cc1)CCCc2cccc(c2)Cc3cccc(c3)C,4,0.0000,4,0.0000
CCC(CC)C(C)(C)C,6,0.0000,6,0.0000
*C(=O)OCOC(O[H])C=C,2,0.0000,2,0.0000
c1cc(c2c(c1)C3(C)CCCC(C)(C)C3CC2)CC,1,0.0000,1,0.0000
CCC(C)C1CCC2(C)C(CC)C3(CCC12C)CC3CC,1,0.0000,1,0.0000
[H]OC=O,1,0.0000,1,0.0000
[H]OC=C,142,0.0001,137,0.0009
c1ccc(cc1)C(C)(CC)C(c2cccc(c2)C3(CC)CCCC(CC)C3)CCCC,1,0.0000,1,0.0000
c1ccc2cc(ccc2c1)cc3ccc4ccccc4c3,1,0.0000,1,0.0000
CC1CCCC2(C1)CC3CC4CC2C3(C)CC4C,2,0.0000,2,0.0000
c1ccc(c(c1)C)Ccc(c(cC)C)C,1,0.0000,1,0.0000
c1cc2c(cc1C(C)C)CCC(C(C)C)C2(C)CC,21,0.0000,21,0.0001
cccc1cCCC(C1C)C(C)C,1,0.0000,1,0.0000
CC1(C)CCCC(C)(C1)C2CCCCC2,46,0.0000,46,0.0003
cc(c(ccCCC)c1ccccc1)CCCC,1,0.0000,1,0.0000
*P(Cl)Cl,1,0.0000,1,0.0000
CC1CCC2(C)CCC3(C)C(CCC4C3(C)CCC5(C)C(C)(C)CCCC45C)C2C1C,1,0.0000,1,0.0000
CC1CCC2C3CCC(C)C13CC2(C)C,1,0.0000,1,0.0000
CC1CCC2C1CC(C)(C)CC3CC32C,8,0.0000,8,0.0001
c(cCC)c(cCCC)C,1,0.0000,1,0.0000
*C(=O)C=C(N(*)*)N(*)C(=O)C=CC=CC=C,2,0.0000,2,0.0000
*N1C(=O)C(C(=O)C(=O)O[H])=C(O[H])C1=C,1,0.0000,1,0.0000
*OC(=CN(*)*)C(*)=O,22,0.0000,19,0.0001
c1ccc2c(c1)CCc3cc(c(cc3CC2)C)C,1,0.0000,1,0.0000
CCCCCCCCC(CC)CC,2,0.0000,2,0.0000
c1cc(cc(c1)C2(C)CCC3(C)C(C)C(C)(C)CCC3(C)C2C)C,1,0.0000,1,0.0000
CCC1CCC2(CCC(C2C)C(C)(C)C)C1,8,0.0000,8,0.0001
cc1ccccc1c2cc(ccc2c)C,1,0.0000,1,0.0000
CCCCCCC1CCC2(C)C(C)C(C)(CCC2C1(C)C)C(C)CCC(CC)CC,1,0.0000,1,0.0000
CC1CCC2C(CC2(C)C)C1C,1,0.0000,1,0.0000
ccc(c)CCCC(C)CCC(C)C(C)(C)C,2,0.0000,2,0.0000
*OC(=C)C(=O)C=CO[H],1,0.0000,1,0.0000
CCCCCCC1CC2CCCC2CC1C,1,0.0000,1,0.0000
c1ccc(cc1)-ccc2cccc(c2)CCCc3ccccc3,2,0.0000,2,0.0000
c1ccc(cc1)cccCCCCCCCCCCCCCCCCCCCCCCCCCCC,1,0.0000,1,0.0000
c1ccc2c(c1)ccc(c2-c3ccc(ccC)c(c3)cC)C,3,0.0000,3,0.0000
CCC1(C)CCC2(C)C(CCC34CC4(C)CCCC23)C1,1,0.0000,1,0.0000
cc(c1cCC(C)CC1)C,13,0.0000,13,0.0001
ccccc-cc(c)c(cc)c1ccccc1,4,0.0000,4,0.0000
CC1CCC(C)C2CCC(C)C2CC1C,1,0.0000,1,0.0000
c1ccc(cc1)C(c2ccccc2)CC(C)C,5,0.0000,5,0.0000
*OC(=O)C=CC=CC=CC(=O)C(Cl)=C,1,0.0000,1,0.0000
c1ccc(cc1)CCCc2ccccc2CC,6,0.0000,6,0.0000
*C(=O)C(C#CC=C)=C,5,0.0000,5,0.0000
O=CC(=C)C=C,11,0.0000,11,0.0001
CCCC1(C)CCCC2C1CCC3(C)C(CCC23)C(C)CCCC(C)C,2,0.0000,2,0.0000
CCCCC1(C)C(C)CCC2(C)CCC(C)C(C)C21,1,0.0000,1,0.0000
c1cc(ccc1C)C2CC3(C)CCCC(C)C23,1,0.0000,1,0.0000
CC1CCC(CCC(C)C2(C)CCC3C(C)(C)C(C)CCC3(C)C2C)CC1C,1,0.0000,1,0.0000
[H]OS(=O)(=O)OC(=C)C(OS(=O)(=O)O[H])=C,4,0.0000,4,0.0000
*N(*)C(=O)n(*)*,2,0.0000,2,0.0000
CCCCCCCCCCCCCCCCCCCCC(C)C(C)CCCCC,1,0.0000,1,0.0000
cccc(c)CC(C)CCCCCCCCCC,1,0.0000,1,0.0000
[Na+],4,0.0000,3,0.0000
CCC1CC(C)(CC)CCC1(C)C,1,0.0000,1,0.0000
cc(cccC)CCC1(C)CCC2C(C)(C)CCCC2(C)C1CC,2,0.0000,2,0.0000
c1ccc(cc1)CCc2ccc(cc2)CCC(C)C,1,0.0000,1,0.0000
c1ccc(cc1)CCCCCCCCC(C)CC,1,0.0000,1,0.0000
c1ccc(c(c1)-c2ccccc2CCC)C,7,0.0000,7,0.0000
CC1CCCC2CCCC12C,50,0.0000,50,0.0003
CCC(C)(C)C1(C)CCCC1C,12,0.0000,12,0.0001
c1ccc(cc1)CC(c2cccc(c2)CC(C)C(C)Cc3cccc(c3)CC)C,1,0.0000,1,0.0000
*OC(C(*)=O)=C(C(*)=O)C(=O)N(*)*,1,0.0000,1,0.0000
CCC(C)CCCC(C)CC1CC1,1,0.0000,1,0.0000
cc(cc(cCCC)C(C)C)C(c1cccc(c1)C)C,1,0.0000,1,0.0000
CCC1CCC2C1CCC3(C)C2CCC4C5(C)CCCC(C)(C)C5CCC43C,2,0.0000,2,0.0000
CCC1CCC2(C)CC3(CCC12C)CC43CCCC(C)C4,1,0.0000,1,0.0000
CCC(C)(CCC(C)C)C(C)C(C)C,1,0.0000,1,0.0000
*N(*)CN1C(=O)C(=C)N(*)C(=O)C1O[H],2,0.0000,2,0.0000
*OC(=O)N(*)C(O[H])C(=O)O*,7,0.0000,7,0.0000
*OOC(*)=O,25,0.0000,22,0.0001
ccc(cC)C(C)CCC(C)C,1,0.0000,1,0.0000
*OC(=O)C(Cl)=C,2,0.0000,2,0.0000
CCCCCC(C)CC(C)C(C)CC,1,0.0000,1,0.0000
c1cc(c(cc1c2cC3(C)C(C2)CCC4C(C)CCCC43C)CC)CCC(C)C,2,0.0000,2,0.0000
*OC=CC=[cH2],3,0.0000,3,0.0000
CCCCCC(C)C1CC1,4,0.0000,4,0.0000
c1cc(cc(c1)C(C)(C)CC)C,13,0.0000,13,0.0001
CCC1CCC2(C)CCC3(C)C(CCC4C(C)(CC)C(CCC43C)C(C)C)C12,4,0.0000,4,0.0000
c1ccc(cc1)CC(c2ccccc2)c3ccccc3C(c4ccccc4C(Cc5ccccc5)C(c6ccccc6)Cc7ccccc7)Cc8ccccc8,2,0.0000,2,0.0000
ccc1ccc2cc(cc(c2c1c)C)C,1,0.0000,1,0.0000
*OC(O[H])=CC=C1C=CC(=O)C(O[H])=C1,3,0.0000,3,0.0000
CCC(C)C1CCC2C3CCC4C(C)CCCC54CC35CCC12C,1,0.0000,1,0.0000
CCC1CC(CC1C)C2CCC(C)C2,9,0.0000,9,0.0001
c1ccc(cc1)C2CCC(C)CCCCCCC2C,1,0.0000,1,0.0000
*OC(OCOC(*)=O)C(=O)C1OC1,1,0.0000,1,0.0000
cccc(c)CC1C(C)CCC(C(C)C)C1(C)CC,6,0.0000,6,0.0000
cccc1cc(ccc1C)CCCCCC,1,0.0000,1,0.0000
CCCCCCCCC(C)CCCCC,3,0.0000,3,0.0000
CCC(C)(C)CCCC(C)C,9,0.0000,9,0.0001
CC1CCC(C1)C2CCC(C)C2,5,0.0000,5,0.0000
CC1(C)CCC2CC2C1,1,0.0000,1,0.0000
CCCC1CCCC2C1(C)CCC3(C)C4CC(C)(C)CCC4(C)CCC23C,1,0.0000,1,0.0000
*OCSC=NS(=O)(=O)O[H],1,0.0000,1,0.0000
c1ccc(cc1)c(cC)C(C)(C)C,2,0.0000,2,0.0000
CCC(C)CCCC1(C)CCCC(C)(C)C1CC,28,0.0000,28,0.0002
CC1CCCC1(C)CCCC2(C)CCCC(C)(C)C2C,7,0.0000,7,0.0000
*OC(C=C)=C1C=CC(=O)C=C1,2,0.0000,2,0.0000
CC(C)C1CCC2CCCC(C)C2(C)C1,5,0.0000,5,0.0000
c1cc2c(cc1CC)CCC3C2CCCC3(C)C,3,0.0000,3,0.0000
cc(c)-c(c)c1ccccc1,1,0.0000,1,0.0000
CC(C)CC(C)C(C)C1CCC2CC1(C)CC2C,1,0.0000,1,0.0000
*OCOCOC=CC(=O)OC=C,1,0.0000,1,0.0000
CCCC1CCC2(C)C1CCC3C4(C)CCC(C)C(C)(C)C4CCC32C,1,0.0000,1,0.0000
ccc(c)CCC(C(C)C)C1(C)CCCC(C)(C)C1,5,0.0000,5,0.0000
ccc(c)C(C)C(C)(C)CCCC(C)(CC)C(C)C(C)C,12,0.0000,12,0.0001
CCCCCCCCCCC(C)CCCCCCCC(C)CC,1,0.0000,1,0.0000
CCCCC1C(C)CCC(C)C1CCC,1,0.0000,1,0.0000
CCCCC(C)C1CCC(C)(CCC)C1(C)C,1,0.0000,1,0.0000
CC(C)C(C)CC1CC2CCCC(C)(C)C2CCC1C,3,0.0000,3,0.0000
*N=C1N=C2C(=NC(=O)N2CO*)C(=O)N1*,1,0.0000,1,0.0000
c1cc(cc(c1)CC)CC,21,0.0000,21,0.0001
cc(ccC)CCCCc1ccccc1C,1,0.0000,1,0.0000
[H]OC1=CC(=O)C(=O)C(=CC=C)C1=C,1,0.0000,1,0.0000
*OCOC(OC=C)C=C,1,0.0000,1,0.0000
*OC=1C(=O)C2=C(O[H])C=C(C(*)=O)C(=O)C2=C(O[H])C1O[H],1,0.0000,1,0.0000
CC1CC2CCC3C4(C)CCCC(C)(C)C4CCC13C2,1,0.0000,1,0.0000
c1ccc2cc3=c(ccc3C)cc2c1,1,0.0000,1,0.0000
*C(=O)C=CC(=O)C(*)=O,11,0.0000,11,0.0001
CCCCCCC(CCC)CCC,1,0.0000,1,0.0000
ccc1cCC2(C)CC3C4(C)CCCC(C)(C)C4CCC3(C)C2CC1,2,0.0000,2,0.0000
c1ccc(cc1)C(c2cccc(c2)C)c3cccc(c3)C,2,0.0000,2,0.0000
c1ccc(cc1)Cc2cccc3c2CCCC3,1,0.0000,1,0.0000
CC1CCC(C)(C)C(C(C)CCC2C(C)CCC3C(C)(C)CCCC23C)C1C,1,0.0000,1,0.0000
c1ccc(cc1)ccc-c2cccc(c2)CC,6,0.0000,6,0.0000
c1cc2c(cc1C(C)CC)CCC(C2)C(C)CC,1,0.0000,1,0.0000
*C(=O)C1(OC1)C2OC2,1,0.0000,1,0.0000
CCC1(C)C(CCC2(C)C1CCC3C4CCCC4CCC32C)C(C)C,25,0.0000,25,0.0002
O=C(C=C)C(=C)C=C,5,0.0000,5,0.0000
ccc(c)c,18,0.0000,18,0.0001
CCC1CCCC1(C)CCCC(C)(CC)C(C)C,7,0.0000,7,0.0000
CCC(C)C1CCC2C(C)C(C)CCC12C,2,0.0000,2,0.0000
c1c(c(cc(c1C)CCCCCCC(C)CCCC(C)CCCC(C)C)C)C,1,0.0000,1,0.0000
CC12CCCC2(C)C3CCC4CCCCC4(C)C3CC1,2,0.0000,2,0.0000
ccc(c)C,133,0.0001,133,0.0008
*C(=O)C=1OCOC1,3,0.0000,3,0.0000
CC1CCC(C)C(CCCC(C)(C)C)C1,4,0.0000,4,0.0000
cccc(c(ccc)CC)C,21,0.0000,13,0.0001
CCCCC(C)C1CCC2(C)C(CC)CCC32CC13C,1,0.0000,1,0.0000
[H]OOC1=CC(=O)C(O[H])=CC1=O,1,0.0000,1,0.0000
c1ccc2cc(ccc2c1)-c3ccccc3CCCc4ccccc4-c5ccc6ccccc6c5,1,0.0000,1,0.0000
c1cc=2cc(c(cc2cc1-c3ccc4cc(c(cc4c3)CC)CCC)CC)CCC,3,0.0000,3,0.0000
c1ccc(cc1)C(CCCCCC)CCCCCCC,1,0.0000,1,0.0000
CCC1C(C)CCC(C(C)C)C1(C)C,5,0.0000,5,0.0000
*OC1(O*)C=CC(=O)C(O[H])=C1,1,0.0000,1,0.0000
cc(c1ccccc1)CCC(CCCCC)C(C)C,1,0.0000,1,0.0000
*N(*)CO[H],284,0.0002,274,0.0017
*N1C(=O)C=CC1N2C(=O)C=CC2O[H],1,0.0000,1,0.0000
*SC=CC(=O)N(*)CN(*)C(=O)C=C,2,0.0000,2,0.0000
*C(=O)C(=CO[H])C(*)=O,208,0.0001,208,0.0013
*OC(C=C)=C1C(=O)C(O*)=C(O*)C1=O,1,0.0000,1,0.0000
*OC(=O)C(=C)C=CC=CC=CC=CC=CC(=O)C12OC2C(O[H])N(*)C1=O,1,0.0000,1,0.0000
c1cc(c2c(c1)C(C)(CC2)CCC)CC,2,0.0000,2,0.0000
CCCCC1CC2C(C)(CCC3C(C)(C)CCCC32C)C1,1,0.0000,1,0.0000
c1ccc(cc1)C(CC)CCCC(CC)CCC,8,0.0000,8,0.0001
[H]OCO[H],28,0.0000,28,0.0002
ccc(c)CCC1CCCC(C)C1CC,1,0.0000,1,0.0000
CC1CCCC2C1CCCC2(C)C,1,0.0000,1,0.0000
CCCCCCCCCCCCCC(CC)CCCC,1,0.0000,1,0.0000
CCC1CCC(C)(CC1C)C2(C)CCC3C(C)(C)CCCC3(C)C2,6,0.0000,6,0.0000
cc(cc(cC)C)CCC1(C)CCCC(C)C1,1,0.0000,1,0.0000
*N(*)C(=O)C(=O)N(*)*,12,0.0000,12,0.0001
c1ccc2c(c1)Cc3ccccc3C2,2,0.0000,2,0.0000
CC(C)CCCC(C)C(C)C,4,0.0000,4,0.0000
c1ccc(cc1)C2C(c3ccccc3)C(C)C(C2c4ccccc4)C(C)C,1,0.0000,1,0.0000
CCCC1(C)CCC2(C)C3CC(C)(C)CCC3(C)CCC2(C)C1C,2,0.0000,2,0.0000
CCCCCCC1(C)CCCC2(C)C(C)C(C)(CCC12)C(C)CCC3CCC(C)(C)CC3,1,0.0000,1,0.0000
[H]OC(=O)C=CC#CC#CC=CC=CC=CC=C1OC(=O)C=C1,1,0.0000,1,0.0000
c1ccc(cc1)c(cC2CCC3(c4cccc(c4CC3)CC)CC2)CC,7,0.0000,7,0.0000
c1ccc(cc1)C(CC)CC(C)(CC)CC2CC3CC(CC)(CCC)CC(c4ccccc4)(CC)C3C2,1,0.0000,1,0.0000
c1ccc(cc1)-c2ccccc2CC,9,0.0000,9,0.0001
*P(=O)(O[H])O[H],32,0.0000,31,0.0002
CCC1CCC2CC(C)CCC12,1,0.0000,1,0.0000
c1cc(ccc1CCCC)C(C)C,1,0.0000,1,0.0000
cccc(c)CCCCCC,12,0.0000,9,0.0001
*C(=O)C(=O)N(*)C(=C)C(=O)N(*)*,2,0.0000,2,0.0000
*N=C(N(*)*)N(*)C(N(*)C(=N*)N(*)*)C(O[H])(O[H])C(O[H])O[H],2,0.0000,2,0.0000
CC1CC2(C)C(C)CCC2(C)C1C,1,0.0000,1,0.0000
